"business_id","name","city","state","stars","review_count","categories","latitude","longitude","is_open","postal_code"
"qH-Oqr_qZYPSCSrM6QwMOg","Papa John's Pizza","Mesa","AZ",2.5,12,"Pizza, Restaurants",33.4657865,-111.6822267,1,85215
"SsAWv3zA6lvLOYMfyaP3fw","Pizza Connection","Chagrin Falls","OH",3.5,6,"Restaurants, Pizza",41.4253624,-81.479859,1,44022
"NiYjWteYkFwglnlJEDe2BA","Subway","Madison","WI",3.5,3,"Sandwiches, Restaurants, Fast Food",43.0854011,-89.300348,1,53716
"xzGe1EkD9FJH0dN7QnyqBQ","El Campesino","Stow","OH",3.5,73,"Restaurants, Mexican",41.155315,-81.404101,1,44224
"iA8Ve2sZKN5Vz3mYKrtCaQ","Komol Restaurant","Las Vegas","NV",4,757,"Thai, Vegetarian, Restaurants, Vegan",36.1424875212,-115.1425948144,1,89104
"zuCu5ff06l4Pe33qYe58MA","Sanchioli Bakery","Pittsburgh","PA",4.5,3,"Food, Bakeries, Restaurants",40.4582647,-79.9514822,1,15224
"Q1WoqmmvoyWC3b6esLNyCQ","Arby's","Pittsburgh","PA",3,6,"Restaurants, Fast Food, Sandwiches",40.4284909,-80.0530826,1,15205
"byX9dKMcLA1CDdf3UeHDFg","The Asbury","Charlotte","NC",4,224,"American (New), American (Traditional), Restaurants, Breakfast & Brunch, Southern",35.228915,-80.84119,1,28202
"W07TY9cx2ZpDQyAn0ynMQg","La Dolce Vita","Cleveland","OH",3.5,200,"Bars, Italian, Event Planning & Services, Venues & Event Spaces, Nightlife, Restaurants",41.5084617,-81.5981147,1,44106
"ONc1Rtd9sIxoQdTvO_7pew","Burger King","Mesa","AZ",2,18,"Restaurants, Burgers, Fast Food",33.3940379,-111.7877597,1,85204
"KPsu_1Q9XYRKWs_ZBTtlTg","Sky Lounge","Las Vegas","NV",2.5,6,"Pizza, Nightlife, Restaurants, Bars, Lounges",36.1065949,-115.1709543,1,89109
"VDcBThHQHE8dTFdoghQwFA","Papa Murphy's","Chandler","AZ",4,32,"Pizza, Restaurants",33.3204869,-111.9086147,1,85226
"QS6iwOFcKgLxTME1VMEVRg","Jersey Mike's Subs","Gilbert","AZ",3.5,9,"Delis, Fast Food, Restaurants, Sandwiches",33.306294,-111.749386,1,85295
"IpcYF2G2UV0wl9_xluQohQ","Florencia Pizza","Sun City West","AZ",4,47,"Restaurants, Pizza",33.6548384,-112.3538254,1,85375
"PYIwY8EqOyMLQG567xwVEw","Armstrong's Restaurant","Coraopolis","PA",4,127,"Desserts, American (New), Restaurants, American (Traditional), Italian, Chicken Wings, Food",40.5063796599,-80.209114892,1,15108
"H0xrqDnQuei14LAkjEeInA","Golden Gate Hotel & Casino","Las Vegas","NV",3,423,"Casinos, Event Planning & Services, Hotels & Travel, Arts & Entertainment, Restaurants, Hotels, Diners, Delis",36.1712504731,-115.146263887,1,89101
"dvAsAh1IiZWquuL6GN4OBA","Fashion Liquidation Outlet","Tempe","AZ",3.5,12,"Shopping, Restaurants, Outlet Stores, Discount Store",33.3486727,-111.9577685,1,85284
"rYRx_E8ioNTR4WJKHJVkfg","McDonald's","Mesa","AZ",2,25,"Food, Coffee & Tea, Restaurants, Fast Food, Burgers",33.3934169289,-111.8779145926,1,85202
"Oqqnw0Rz77sMDPHS_eN2aA","Jersey Mike's Subs","Las Vegas","NV",4,92,"Delis, Sandwiches, Fast Food, Restaurants",36.1594825,-115.2874508,1,89117
"-01XupAWZEXbdNbxNg5mEg","18 Degrees","Scottsdale","AZ",3,99,"Nightlife, Sports Bars, American (New), Breakfast & Brunch, Pizza, Bars, Restaurants, American (Traditional)",33.6392052827,-111.8819247693,1,85260
"u0scDaLweCHap44YTlICEQ","Bruegger's Bagels","Hudson","OH",3.5,3,"Breakfast & Brunch, Bagels, Restaurants, Sandwiches, Food",41.2396502,-81.4453734,1,44236
"rECgTdKelvefty5JIXHDbg","McDonald's","Las Vegas","NV",1.5,64,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",36.125508,-115.279753,1,89117
"t41Tcnx3Rn0QnIvit-IgvQ","Wendy's","Charlotte","NC",2,8,"Burgers, Fast Food, Restaurants",35.0514114,-80.7701524,1,28277
"H--ZetukzfZ8AO5968iJ5g","Freeman's Pub","Gastonia","NC",4.5,18,"Irish, Food, Beer, Wine & Spirits, Restaurants, Pubs, Breweries, Nightlife, Bars",35.2635718,-81.1833108,1,28052
"87j14nON0RPB9DSkcWsF7g","Panera Bread","Henderson","NV",3,164,"Soup, Food, Bakeries, Salad, Bagels, Breakfast & Brunch, Restaurants, Sandwiches",36.0646853186,-115.039139986,1,89014
"3rxYGigm5QIAuTRdVPMb8Q","Carl's Jr.","Phoenix","AZ",3.5,16,"Burgers, Fast Food, Restaurants",33.480794,-112.1195949,1,85017
"JgtawtDX0Oie8ZXz2NfjYQ","El Patrón Mexican Grill","Elyria","OH",4,48,"Food, Mexican, Seafood, Desserts, Restaurants",41.3417625271,-82.0678710938,1,44035
"6vIEUYQe93wzMamS4UD9gA","Panda Express","Charlotte","NC",3,4,"Restaurants, Fast Food, Chinese",35.1018320981,-80.9401951311,1,28273
"8Aswo1-FW3_8PKVyM_oVQg","McDonald's","Henderson","NV",2.5,46,"Restaurants, Coffee & Tea, Burgers, Food, Fast Food",36.0534643917,-115.0830379,1,89014
"TNWaWhwMAqPB0byKjFhA9A","Jubilee Donuts","Cuyahoga Falls","OH",4,23,"Donuts, Restaurants, Coffee & Tea, Food",41.1459583,-81.4733615,1,44221
"mX2L5zlPzXbXtmOggTMpuQ","Dickey's Barbecue Pit","Phoenix","AZ",3,105,"Restaurants, American (Traditional), Barbeque, Southern",33.6382752375,-112.0665541837,1,85022
"-R2kwt0qMnzwEdAfXPvkXg","Udipi Cafe","Monroeville","PA",4,308,"Pakistani, Indian, Restaurants",40.443403,-79.790422,1,15146
"HkivRKsvPfSag81YgcLuwg","Lunch Break","Phoenix","AZ",4.5,83,"Sandwiches, Delis, Restaurants, Cafes, Breakfast & Brunch",33.4000146461,-112.0015894322,1,85040
"3Bbx_AY9cN0v78YSunfiMA","Arrowhead Country Club","Glendale","AZ",3.5,33,"Fitness & Instruction, Party & Event Planning, Restaurants, Venues & Event Spaces, Golf, Sporting Goods, Shopping, Active Life, Arts & Entertainment, Gyms, Event Planning & Services, Country Clubs",33.6635622971,-112.2142140567,1,85308
"EIh7YScoQ9oFT4aekeCS3A","UPMC Presbyterian Cafeteria","Pittsburgh","PA",3,3,"Restaurants, Cafeteria",40.4432881282,-79.96049387,1,15213
"qVVjbYR0LIfJuIIzgPMTuw","Firebirds Wood Fired Grill","Charlotte","NC",4,196,"American (Traditional), Seafood, Bars, Wine Bars, Steakhouses, Nightlife, Restaurants",35.352549,-80.851181,1,28216
"ryCpLx4jaTkkkaGXg5jvBQ","Cherry House II","Charlotte","NC",2.5,49,"Chinese, Restaurants",35.128121,-80.8747049,1,28210
"NvwVh11NMH8I7Me5xga3Pw","Papa Murphy's","Avondale","AZ",4,14,"Restaurants, Pizza",33.4684504957,-112.3404414242,1,85392
"nqNre01QKjaBfmfW7FAueQ","Taco Bell","Mentor","OH",2.5,11,"Restaurants, Fast Food, Mexican, Tex-Mex",41.68103,-81.29944,1,44060
"a_E-rLe2zcyX-X4FKhWWRg","Tacos Maricos Sinaloa","Phoenix","AZ",2.5,9,"Restaurants",33.4661831,-112.1197113,1,85009
"CdpThXl72dfXr78EDzTDNw","Gionino's Pizzeria","Streetsboro","OH",3.5,7,"Sandwiches, Desserts, Restaurants, Italian, Pizza, Food, Salad",41.240611,-81.33811,1,44241
"9rmVrOEi4cG1IUBTZS02oQ","Sakura Japanese Steakhouse + Sushi","Rock Hill","SC",4,38,"Japanese, Restaurants, Steakhouses, Sushi Bars, Seafood",34.9692698,-80.9891863,1,29730
"JCBnKIPSXRrJWldHXoAE2w","Brittlebush Bar & Grill","Scottsdale","AZ",3.5,30,"Gastropubs, Restaurants, American (New)",33.6256407,-111.9325467,1,85254
"SSRRQm8tGCmXXbt3las2Ww","Gluten Free Creations","Scottsdale","AZ",4.5,122,"Donuts, Gluten-Free, Specialty Food, Grocery, Security Systems, Restaurants, Home Services, Delis, Food, Cafes, Bakeries",33.4652987539,-111.917283386,1,85257
"8F-UdXe_YylX3k0L1SEiRg","Pho Little Saigon","Las Vegas","NV",2.5,438,"Restaurants, Vietnamese",36.1256919851,-115.1899323966,1,89102
"WsU35CfVBFzIke3PqkH5eg","Kim's Wings","Cleveland","OH",3,12,"Restaurants, Chicken Wings",41.609947,-81.5252029,1,44123
"ckke8MRDHVLJdNa0quxOEg","Anise Tapas & Grill","Las Vegas","NV",3.5,239,"Tapas/Small Plates, Kosher, Mediterranean, Tapas Bars, Restaurants",36.133449,-115.278489,1,89117
"d5TMOfz_CrjKDGbIpfoVCA","The DC Pasta Co","Strongsville","OH",4,77,"Pasta Shops, Restaurants, Food, Specialty Food, Italian",41.323575,-81.838419,1,44136
"vdZOiZH9sTseyll44waMuA","Macayo's Mexican Table","Goodyear","AZ",2.5,153,"Mexican, Restaurants",33.462642,-112.359477,1,85395
"V9KtZRYkprtkTPMDK31HMA","Good Time Charli's Neighborhood Craft Pub","Chandler","AZ",4,232,"Nightlife, New Mexican Cuisine, Restaurants, American (New), Mexican, Bars",33.3045804,-111.9470082,1,85226
"mUAEn4Ud0PN-Dv446vhfSg","Hunberto's Mexican Food","Gilbert","AZ",4,88,"Restaurants, Mexican, Food",33.3513607,-111.7549661,1,85234
"FiW6w5nmhlUoJAyNofb4jg","Fruits and Roots","Las Vegas","NV",4,67,"Restaurants, Food Stands, Juice Bars & Smoothies, Food, Coffee & Tea",36.032122,-115.210267,1,89139
"kwi2TiPbCAVHsBNkEkZjVA","Sel","Scottsdale","AZ",4.5,133,"Restaurants, American (New)",33.4933240385,-111.9289080799,1,85251
"syrKP5G1dam0mn8YWoofoQ","Zaxby's Chicken Fingers & Buffalo Wings","Indian Trail","NC",2.5,10,"Fast Food, Salad, Chicken Wings, Restaurants",35.0806628,-80.6566696,1,28079
"JQWIZ8MT-VGZzO5W5XCB5Q","88 China Bistro","Charlotte","NC",3.5,85,"Chinese, Restaurants",35.2125167,-80.8277877,1,28204
"U4ePUdVasbs-icGNJ0Ojaw","McDonald's","Phoenix","AZ",3,3,"Coffee & Tea, Food, Restaurants, Burgers, Fast Food",33.5217825,-112.0930119,1,85015
"TfbHsUq-ZlQVAmb_Y79rIg","Southwest Diner","Boulder City","NV",4,423,"Diners, Restaurants",35.9744088,-114.8403576,1,89005
"LV63vo4iBHIo7gjiz-Oqgg","Pozoleria Mexican Food","Phoenix","AZ",4.5,47,"Restaurants, Mexican",33.4508835,-112.0210424,1,85008
"x4aHNNo1osWNCB75q_PijQ","Pomo Pizzeria","Scottsdale","AZ",4,458,"Restaurants, Sandwiches, Pizza, Italian, Gluten-Free",33.5670239,-111.9254205,1,85253
"hwD7C7suAPXJviSv7XBoSg","Nori Japan","Charlotte","NC",3.5,7,"Japanese, Sushi Bars, Restaurants",35.1529169725,-80.8330051973,1,28211
"ULorIRUT_iUhfhgosY4ubw","Thai House - Gastonia","Gastonia","NC",3.5,160,"Restaurants, Thai, Sushi Bars",35.2572675,-81.1098674,1,28056
"LvPOrcROpCk535GhmdJAzg","A&W Restaurant","Boulder City","NV",3,72,"American (Traditional), Restaurants",35.9707278,-114.8526289,1,89005
"fmtXCF8wUkv1KS_KYMbXbg","Birrieria Camino Real","Las Vegas","NV",5,5,"Mexican, Restaurants",36.1986934,-115.0791726,1,89115
"4W2-b1HcT60XSUdqu5MgOw","Michael's Place Restaurant","North Royalton","OH",4,25,"Food, American (Traditional), Restaurants",41.320842,-81.723463,1,44133
"18NP-qL3VIJEBJGpns7aTw","Barro's Pizza","Laveen","AZ",3.5,102,"Sandwiches, Italian, Pizza, Restaurants",33.3775851,-112.1733455,1,85339
"Veb_YSP2PL3xGbu9JJVuOA","Casa De Don Pancho","Phoenix","AZ",4.5,56,"Mexican, Restaurants",33.5413162243,-112.1348951994,1,85051
"iJpmIt-i9-VeChouLcPXbA","Arrabiata's Italian Restaurant","Cleveland","OH",3.5,40,"Italian, Restaurants",41.5205096,-81.4570989,1,44124
"hNCKIrMJSacjMiWVwRb_YQ","Lotsa Stone Fired Pizza","Pittsburgh","PA",3.5,42,"Barbeque, Salad, Gluten-Free, Pizza, Hawaiian, Vegan, Restaurants",40.4411185,-79.9578237,1,15213
"0wUBRqU95D8URo5Ws4r5Qg","Steak ’n Shake","Aurora","OH",2,41,"Steakhouses, Burgers, Breakfast & Brunch, American (New), Restaurants, Fast Food, Diners, American (Traditional)",41.3567961662,-81.389581,1,44202
"sr-fiRBfkx6wMGvSueg6uQ","Sonic Drive-In","Chandler","AZ",3,24,"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Burgers, Food",33.321158,-111.8471449,1,85225
"iDFEPRY1qr4iYznekkApGQ","Papa John's Pizza","North Las Vegas","NV",2.5,28,"Restaurants, Pizza",36.2393708195,-115.2024694295,1,89032
"dTIUtb9q2vZAUgsOK5ZMPA","ProteinHouse - Gilbert","Gilbert","AZ",4,111,"American (New), Specialty Food, Juice Bars & Smoothies, Restaurants, Coffee & Tea, Health Markets, Food, American (Traditional)",33.291269,-111.722698,1,85295
"ZOg3fkp1xxPEe4v2nqhydQ","Burger King","Phoenix","AZ",1.5,14,"Restaurants, Burgers, Fast Food",33.3304308,-111.9801752,1,85044
"dcqHjnmKPDdOseYEo6SdAw","The Shops at Crystals","Las Vegas","NV",3.5,346,"Shopping Centers, Restaurants, Arts & Entertainment, Shopping, Jewelry",36.1078894396,-115.1744627953,1,89158
"L7Lj234HsV6PrEd6oHyukQ","Azteca Mexican Restaurant of Chapel Hill","Akron","OH",3,6,"Mexican, Restaurants",41.1130675488,-81.4720053927,1,44310
"zx_eg_zbs2pyDU4QmCXE1Q","Arby's","Madison","WI",3,6,"Sandwiches, Fast Food, Restaurants",43.1238009,-89.315245,1,53704
"pUtD4kl7YvuoD6U1jRla2w","Comalapa Family Restaurant","Charlotte","NC",3.5,14,"Soup, Mexican, Restaurants, Salad",35.1517447,-80.8753169,1,28217
"Pg0s3KdDqhKHYva0T8hM5g","Aladdin's Eatery","Chagrin Falls","OH",4,31,"Restaurants, Mediterranean, Middle Eastern, Vegetarian",41.4133681,-81.3372501,1,44023
"vodCM302JJ_P9yJt1WuH_w","Vege-Way","Las Vegas","NV",4,459,"Fast Food, Burgers, Sandwiches, Vegetarian, Restaurants, Vegan",36.0477312436,-115.2249039347,1,89139
"EHGKrUgGpxYpfs4N3paJ1w","Penn City Grill","Pittsburgh","PA",2.5,9,"Restaurants, American (New)",40.4441170084,-79.9949861082,1,15222
"tTEtAzGbydufWtgOqCMquA","The Flipside Cafe","Fort Mill","SC",4.5,453,"Coffee & Tea, Comfort Food, Breakfast & Brunch, Cafes, Food, American (New), Restaurants, Southern",35.0777216,-80.934358,1,29715
"rGt76zQHjSaOuOrj31EO6Q","Wingstop","Phoenix","AZ",3,46,"American (Traditional), Fast Food, Restaurants, Chicken Wings",33.522567,-112.095142,1,85015
"OM31QC8tyTOXZgK0FDz_hw","Del Taco","Las Vegas","NV",3,28,"Restaurants, Mexican",36.1020815564,-115.053142111,1,89122
"xVIqjnFw4TfLH_dCLFovQQ","The Butcher's Pantry","Solon","OH",5,51,"Restaurants, Butcher, Meat Shops, Caterers, Nightlife, Event Planning & Services, Food, Sandwiches, Bars, Specialty Food, Barbeque, Beer, Wine & Spirits",41.3873915,-81.4397117,1,44139
"qL9CBB9lwY0ftdUcqVMUgw","Salsa Loca Mexican Grill","Las Vegas","NV",4,98,"Mexican, Restaurants",36.114083,-115.09092,1,89121
"v2a8hI1Tsi1SgFKFWD39qQ","Wasabi Restaurant","Cleveland","OH",4.5,11,"Sushi Bars, Chinese, Japanese, Restaurants",41.5006633,-81.6332655,1,44103
"g6ezOwLIRXGzWVbyTZL_DA","Catalina Sports Bar & Grill","Phoenix","AZ",4,24,"Karaoke, Music Venues, DJs, Restaurants, Diners, Nightlife, Bars, Sports Bars, Comedy Clubs, Arts & Entertainment, Dance Clubs, Event Planning & Services",33.4816345,-112.0474654,1,85016
"IUffC7UMj76uy-H7C9MnMw","Tandur Indian Kitchen","Charlotte","NC",3.5,124,"Indian, Vegan, Vegetarian, Restaurants",35.1573997,-80.8242229,1,28211
"gh5MqW8s3aEyRVn-Es1geg","Market District Express","Mcmurray","PA",4,25,"Restaurants, Bakeries, Grocery, Food, Delis, American (Traditional), Drugstores, Fashion, Shopping, Breakfast & Brunch, Department Stores",40.3039154,-80.0966031,1,15317
"9virZ-ORrLHsv0p8EORxeg","Dairy Queen","Las Vegas","NV",2,39,"Restaurants, Ice Cream & Frozen Yogurt, Sandwiches, Desserts, Fast Food, Burgers, Food",36.0002461,-115.2072106,1,89141
"sRqlwSng2nHqTZuggX__Mw","Wilbert's Food & Music","Cleveland","OH",4,66,"American (New), American (Traditional), Arts & Entertainment, Restaurants, Music Venues, Bars, Nightlife",41.4979164305,-81.685874671,1,44115
"ke0VibsrfCMh5FMWOLh1Ag","Domino's Pizza","Tempe","AZ",3,34,"Pizza, Restaurants, Sandwiches, Chicken Wings",33.4078922,-111.9539189,1,85282
"ap58HeA23IDv9KYk8evFXA","Chili's","Charlotte","NC",2.5,63,"Restaurants, American (New), Tex-Mex, Nightlife, Bars, American (Traditional)",35.144181,-80.933407,1,28273
"XYmTwXGeDhB5Ol3rpO7mmg","Hyde Park Prime Steakhouse","Westlake","OH",4,56,"Restaurants, Steakhouses",41.4604022,-81.9520721,1,44145
"ELUUibdDcrZHyvE-e-QsVw","Mac's Broiler & Tap","Tempe","AZ",3.5,214,"American (Traditional), Breakfast & Brunch, Restaurants",33.3625051,-111.9127472,1,85283
"f6swKoBMy4v5X6UR6YadYA","Two Bucks North Olmsted","North Olmsted","OH",2.5,33,"Nightlife, Restaurants, Bars, Gastropubs",41.430197,-81.889853,1,44070
"tpGr6-jVv_dFSnDGcVL3rw","Streets of New York","Scottsdale","AZ",3,78,"Italian, Pizza, Sandwiches, Restaurants, Food",33.627562275,-111.8872312456,1,85260
"UwXOqtr0LCoWsGXP96fOuQ","Fiesta Filipina Cuisine","Henderson","NV",3.5,181,"Fast Food, Food, Ethnic Food, Restaurants, Specialty Food, Filipino",36.0054036506,-115.117831742,1,89183
"kB1S2GJUjE2k3XN1WQS9tQ","McDonald's","Las Vegas","NV",1.5,34,"Restaurants, Food, Fast Food, Coffee & Tea, Burgers",36.1952622,-115.1611478,1,89106
"fAbMPijIneJYPr3Eco48gw","FreshFin Poké","Madison","WI",4.5,14,"Restaurants, Food, Hawaiian, Sushi Bars, Gluten-Free, Poke, Vegan",43.0733207,-89.3941575,1,53703
"E_tvJL3lfmCTWAcq2js8Kw","A Touch of Italy","Cleveland","OH",2.5,23,"Italian, Pizza, Restaurants",41.4642456,-81.5618785,1,44120
"ysJo5Jdo29XOBCnKrbUKWg","Paris 66","Pittsburgh","PA",3.5,221,"Creperies, Gluten-Free, Restaurants, French, Food, Breakfast & Brunch, Brasseries, American (New)",40.459956,-79.92427,1,15206
"Yf0rRaOWWGrqvTQ2B3dE0Q","E Town Bar and Grille","Pittsburgh","PA",4.5,38,"Restaurants, American (Traditional)",40.4953228,-79.9451201,1,15223
"L97gcZgV8Cm9-MSuAanO9Q","Burger King","Las Vegas","NV",2,45,"Hot Dogs, Burgers, Restaurants, Fast Food",36.1260743,-115.2434261,1,89146
"F6Ujpp1Kh7L_3uUfoUsTlw","Buster's Pizza & Cream of White Oak","McKeesport","PA",4,5,"Restaurants, Food, Italian, Pizza, Ice Cream & Frozen Yogurt",40.3239088,-79.789714,1,15131
"DhmueVC8937dzgwl6Q6iDg","Subway","Glendale","AZ",3.5,8,"Fast Food, Restaurants, Sandwiches, Breakfast & Brunch",33.670937,-112.2005539,1,85308
"4_sXnBAHU3lGxVfPUn0CNQ","Number 1 Kitchen","Cleveland","OH",2,3,"Restaurants, Chinese",41.465858,-81.761293,1,44111
"9_tw8_w8ytzVWoWfdAAFqA","TGI Fridays","Mayfield Heights","OH",2,56,"Bars, Nightlife, Restaurants, American (New), American (Traditional)",41.5159981,-81.451159,1,44124
"yLMSxHjK56Az-KtMQyG7LQ","Stufrageous Stuffed Burgers","Mesa","AZ",4.5,525,"Hot Dogs, Food, Burgers, Desserts, Restaurants",33.3935288,-111.8541105,1,85210
"vsoEZauF4lrADIqCYXySFQ","Chopstix","Champaign","IL",3,66,"Restaurants, Chinese",40.1105528,-88.2366073,1,61820
"7iGqep3bONVhl8Dfhc32wQ","McDonald's","Phoenix","AZ",2,12,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",33.70878,-112.113469,1,85085
"55y9KBlNm7h8xieevvwpmQ","The Diner On Wheels","Surprise","AZ",4.5,3,"Diners, Food Trucks, Food, Restaurants, Burgers, Hot Dogs",33.7198135,-112.4013571,1,85387
"ISOtoQ5rUZwb6L7cLcb1Bw","Streets of New York","Fountain Hills","AZ",3.5,33,"Restaurants, Sandwiches, Italian, Pizza",33.5726724,-111.7157723,1,85310
"AcW_Km7jkGBr4rJdIrIP4w","El Pastor","Madison","WI",4,92,"Restaurants, Mexican",43.0440409,-89.3944601,1,53713
"2SedpQ674XBqyw3Wq4kyxQ","McDonald's","Mesa","AZ",1.5,23,"Food, Fast Food, Burgers, Coffee & Tea, Restaurants",33.3907805,-111.6854028,1,85206
"uS6Y0NyYvTA9lBStLVrbHQ","Michael's Catering & Cafe","Twinsburg","OH",4.5,12,"Sandwiches, Beer, Wine & Spirits, Salad, Food, Burgers, Venues & Event Spaces, Restaurants, Event Planning & Services, Cafes",41.3399123,-81.4390146,1,44087
"H8umkLwMkM0vP5B8oPiozQ","Sundance Grill","Las Vegas","NV",3,183,"Restaurants, American (Traditional)",36.0420620086,-115.1834150541,1,89139
"Fv3HvJPQYqfmniTgtIQJzA","The Coffee Shop","Gilbert","AZ",4,555,"Coffee & Tea, Food, Bakeries, Sandwiches, Restaurants, Breakfast & Brunch",33.321866,-111.726244,1,85296
"PgMt7JtwUB-QUoRZAbwUng","Chili's","Champaign","IL",3,40,"Tex-Mex, American (New), Bars, American (Traditional), Nightlife, Restaurants",40.139042,-88.258619,1,61822
"udh__7erx4PuM5quw8zuVg","Istanbul Mediterranean","Las Vegas","NV",4,143,"Turkish, Halal, Mediterranean, Restaurants",36.1143748,-115.172408,1,89109
"kngIF45nfGkNdoFEbFdZ-A","Phoenix Roadhouse Diner 66","Phoenix","AZ",2,26,"Restaurants, Barbeque",33.4372686,-112.0077881,1,85034
"WvC9K0ZEOTbR7fh-LNe5_A","Famous Toastery","Charlotte","NC",3.5,316,"Breakfast & Brunch, American (Traditional), Caterers, Coffee & Tea, Event Planning & Services, Restaurants, Food",35.1985583,-80.8525254,1,28203
"DB9BRdu7is0AK1DvcuKlcw","Five Guys","Las Vegas","NV",4,288,"Fast Food, Restaurants, American (New), Burgers",36.1157216132,-115.2990318175,1,89147
"6VsoOWTeIWmOxMp2Mect3A","Freedom Square Diner","Verona","PA",4,41,"Food, Breakfast & Brunch, Restaurants",40.4985919589,-79.8448828988,1,15147
"0HSY1jGtyFuETZwaJN6rQQ","Hunan Express Chinese Restaurant","Tempe","AZ",3.5,79,"Chinese, Restaurants",33.407829,-111.9508984,1,85282
"jFs8pmCWB6n0LWzddOwI1g","Walnut Grill","Pittsburgh","PA",3,92,"American (Traditional), Sandwiches, Bars, Restaurants, Seafood, Nightlife, American (New)",40.4870692664,-79.8888003011,1,15238
"x36lkmEp4rs8CZocUn_xTw","Burger King","Charlotte","NC",1.5,6,"Burgers, Restaurants",35.1495112,-80.8967055,1,28217
"Gen0ei06dGq13OJ8DRXUjg","Metro Pizza","Las Vegas","NV",4,412,"Pizza, Caterers, Restaurants, Event Planning & Services, Italian",36.1003125,-115.1342997,1,89119
"JrL1xUcpeCyD_6tSkElQ4w","Subway","Phoenix","AZ",3.5,3,"Fast Food, Restaurants, Sandwiches",33.5097702,-112.1325337,1,85017
"GSIvngjQnhTWbvgVgjBkHQ","American Burger Co.","Charlotte","NC",3.5,59,"Salad, Restaurants, Burgers, Chicken Wings, Sandwiches, American (Traditional)",35.1024898,-80.9857691,1,28273
"hEmY0N9HTMvleveS6_YqOg","Compadres","Northfield","OH",3.5,26,"Mexican, Restaurants",41.3417340557,-81.5270983803,1,44067
"ywtDqnrLeWzG7Q-9ORmSsA","China Dragon","Las Vegas","NV",3.5,94,"Chinese, Restaurants",36.0817851827,-115.1194409654,1,89119
"xYrZuRgqQLxZaUFgGrGNBA","Niko's Grill","Charlotte","NC",3.5,20,"Food Trucks, American (Traditional), Greek, Food, Restaurants",35.2210113,-80.9203417,1,28208
"gsCOklDm1pbx3Tzo3W-mtw","El Patron Mexican Grill","Sun Prairie","WI",3,50,"Mexican, Restaurants",43.1791741,-89.2351034,1,53590
"o2ddliVoWpPzRvXMqoshUA","The Chef","Charlotte","NC",1.5,3,"American (Traditional), American (New), Nightlife, Restaurants, Bars",35.2036261,-80.7425606,1,28212
"p0Z87V-52h_4Sqynh519vg","Los Tapatios Tacos","Las Vegas","NV",3.5,8,"Restaurants, Juice Bars & Smoothies, Mexican, Food, Tacos",36.2545972,-115.2428704,1,89130
"RMzLb1JFPrMbIJDM6AUyNQ","Jimmy John's","Lakewood","OH",3,16,"Food Delivery Services, Fast Food, Restaurants, Delis, Food, Sandwiches",41.4845820386,-81.7993455872,1,44107
"YuNSmZLzstMSeU3O5qHhig","Old Country Sausage Kitchen","Cleveland","OH",5,3,"German, Restaurants, Specialty Food, Food, Meat Shops",41.484647,-81.702746,1,44113
"PGr18rKxQ41vLkqL5WT8vw","Taziki's Mediterranean Cafe","Charlotte","NC",3,39,"Salad, Greek, Restaurants, Mediterranean",35.054206,-80.767771,1,28277
"gchI4BdZ76teMX9BsI2H-w","Maria's Family Restaurant","Euclid","OH",2.5,9,"Italian, Breakfast & Brunch, Restaurants, American (New), Seafood, Salad, Steakhouses",41.611009,-81.523539,1,44123
"P2uPCEBP2VZsApnvEHCgag","All India","Pittsburgh","PA",4,170,"Restaurants, Indian",40.4521894,-79.9525714,1,15213
"3MutZJ4mfM3Ds450rbpMiw","Hand Cut Burgers & Chophouse","Scottsdale","AZ",4,339,"American (New), Restaurants, Steakhouses, Cocktail Bars, Burgers, Bars, Nightlife",33.5012802443,-111.9285190939,1,85251
"5VLwQAIheQwmpusFa-tC6w","Chipotle Mexican Grill","Pittsburgh","PA",3,39,"Restaurants, Mexican, Fast Food",40.3916705755,-80.0599204134,1,15220
"ByyMZI6YHeBuYlAeQ7DaEw","Nile Ethiopian Restaurant & Grocery","Charlotte","NC",5,25,"Restaurants, Ethiopian, Grocery, Food",35.2026971,-80.7609726,1,28205
"gOcq978lYnZaaRVGAqF69w","Dunkin' Donuts","Laveen","AZ",1.5,20,"Sandwiches, Bagels, Restaurants, Food, Bakeries, Coffee & Tea, Donuts",33.3771528966,-112.171593681,1,85339
"Boi7HhPdmbJV3S6_l6qFsA","The Stone Oven Bakery & Cafe","Woodmere","OH",3,41,"Bakeries, Coffee & Tea, Food, Restaurants, Sandwiches",41.463059,-81.477471,1,44122
"6jDD-Z8QcsKTdIDWwM8gog","Anna Marie's Italian Cuisine","Las Vegas","NV",4,233,"Bars, Pizza, Italian, Sandwiches, Nightlife, Restaurants",36.1017245,-115.3144094,1,89147
"Jd2NUZeVeyWi1tTNKXMt1Q","Sí Señor Restaurant","Chandler","AZ",4,468,"Restaurants, New Mexican Cuisine, Mexican",33.3136533,-111.8596998,1,85224
"YI08egmS9lWWB6N6MmrePw","Teriyaki Madness","Las Vegas","NV",4,195,"Japanese, Asian Fusion, Hawaiian, Salad, Restaurants",36.0564145033,-115.2781678484,1,89148
